inputs,outputs
0.3649,-0.105163152
0.3079,-0.093014877
0.4899,-0.114346255
0.1929,-0.110536529
0.7959,0.099926572
0.8651,0.47375863
0.1656,0.024378854
0.7706,0.08579662
0.6096,0.050853841
0.0152,-0.007288945
0.3744,0.071257833
0.8432,0.372766147
0.867,0.326840584
0.0031,0.201291474
0.9653,0.601074964
0.3961,0.021878853
0.1937,0.114134565
0.8174,0.276322329
0.3208,0.067094112
0.461,-0.142853074
0.0935,-0.108314634
0.9967,0.601175347
0.6035,-0.159137707
0.7656,0.144206476
0.0201,0.00012115
0.6659,0.27255173
0.9815,0.43870024
0.7253,-0.077891397
0.1484,-0.04870085
0.6381,0.046851035
0.5127,0.057079205
0.2029,-0.006272456
0.0288,-0.052543809
0.134,0.121443114
0.6795,0.015741741
0.9781,0.679895297
0.5832,0.147389111
0.2323,-0.189065049
0.6161,0.05275386
0.8263,0.459828874
0.2463,-0.019053331
0.168,-0.016833141
0.1058,0.099994012
0.3681,-0.05051176
0.1776,0.018622273
0.1786,-0.096044757
0.4748,-0.154303465
0.8889,0.343670572
0.7158,0.006587593
0.663,-0.069196556
0.1532,-0.080258224
0.4542,0.156271572
0.5848,-0.099815682
0.0371,-0.218003913
0.7648,0.207445652
0.3232,-0.063118907
0.3282,-0.088941984
0.3227,-0.04403483
0.0448,-0.238868145
0.7067,0.032543409
0.0306,-0.052895742
0.5419,0.053826584
0.6843,-0.036319851
0.6049,-0.014505193
0.4099,-0.005332257
0.6041,-0.043509218
0.9813,0.497329364
0.9264,0.522383043
0.9122,0.466781419
0.6414,0.008720676
0.6137,0.031250496
0.7923,0.33608797
0.2092,0.016463168
0.446,-0.019036678
0.3272,-0.005999396
0.1148,-0.096278179
0.9481,0.810981683
0.6983,0.003641706
0.8463,0.20798088
0.3806,0.044584307
0.1125,-0.249102359
0.235,-0.114166561
0.2422,-0.056836328
0.4814,-0.287725488
0.351,-0.108737312
0.9395,0.445863331
0.2044,0.00364819
0.1315,-0.05929824
0.8379,0.343592673
0.0013,0.023921658
0.4015,-0.208973035
0.9728,0.454952108
0.694,0.182369451
0.6048,-0.07356033
0.4018,0.115817449
0.4293,0.01852145
0.6729,0.058797985
0.6116,-0.131034873
0.1456,-0.061705286
0.1615,0.07776242
0.8907,0.255437606
0.2163,-0.044379207
0.5867,-0.052344593
0.4579,0.043833057
0.1286,-0.112687255
0.7175,0.217100117
0.5283,-0.066693047
0.2777,-0.022295085
0.3352,-0.011712159
0.9418,0.427858354
0.2444,-0.202238172
0.9079,0.382213305
0.851,0.271750912
0.0693,-0.108888809
0.36,-0.008463179
0.6611,0.014665104
0.0397,0.124273603
0.485,0.08778555
0.5658,-0.001518413
0.0308,-0.230580426
0.1036,-0.065800371
0.9339,0.460842717
0.2798,0.103558238
0.9809,0.462065264
0.4649,0.181427437
0.1829,-0.242376823
0.6429,-0.089519903
0.0772,-0.013238144
0.9549,0.46369203
0.0887,-0.017925892
0.3326,-0.045511966
0.2232,-0.245045778
0.5783,-0.359933211
0.4207,0.002995386
0.6576,0.06000314
0.1647,-0.06864183
0.6896,0.107095161
0.5172,-0.068156045
0.3944,-0.084513741
0.5247,-0.287975041
0.3181,0.017238727
0.3599,-0.109933399
0.3166,-0.283332639
0.6754,-0.069316811
0.5615,0.040804253
0.8564,0.30581381
0.7947,0.274076772
0.5271,-0.103447438
0.7592,0.267767875
0.9752,0.473465376
0.1616,0.144247803
0.2637,0.101009733
0.7955,0.133702539
0.6786,0.124771556
0.2574,-0.064390404
0.7493,0.106084554
0.0084,0.090758626
0.2343,0.136224335
0.1839,-0.068844718
0.7105,-0.019308997
0.7908,0.30495133
0.3658,-0.101590347
0.981,0.421844724
0.3769,0.014758882
0.2716,-0.21315526
0.6236,-0.150422922
0.3363,-0.020288885
0.5477,0.031855443
0.0897,0.024045451
0.1318,-0.199784516
0.773,0.055767793
0.475,0.009166258
0.9614,0.267877426
0.4138,-0.06338715
0.4754,0.026506368
0.5579,-0.015163993
0.0159,0.088498784
0.1759,0.038684412
0.7684,0.136131837
0.0745,0.071248833
0.9283,0.308572056
0.3012,-0.179097307
0.8736,0.292789195
0.368,-0.047506232
0.8566,0.377610754
0.0672,0.021304412
0.2365,-0.122092517
0.328,-0.084577641
0.9584,0.635648289
0.3331,-0.004553858
0.6277,0.084914845
0.5493,0.128168223
0.8483,0.454071052
0.5259,-0.146388582
0.9012,0.568874789
0.3638,-0.043550762
0.9151,0.532143829
0.1771,-0.055596452
0.3167,-0.215896066
0.0882,0.025883923
0.5569,0.043857533
0.5983,0.071256977
0.8752,0.334386575
0.5326,0.090084547
0.3831,-0.023025728
0.1321,-0.156061948
0.3575,-0.139455194
0.8888,0.431751731
0.1402,-0.080131949
0.9907,0.484904073
0.202,-0.127534734
0.2937,0.13567657
0.5631,0.132832014
0.8241,0.195066745
0.1367,-0.052746753
0.3032,0.121900018
0.1278,0.073055424
0.3249,-0.0183992
0.822,0.416016692
0.3222,-0.107007285
0.7906,0.12298376
0.4011,-0.041764377
0.2843,-0.026706513
0.7226,0.223495181
0.4005,-0.074350256
0.5879,0.067446048
0.9299,0.464532543
0.347,-0.012526518
0.3527,-0.010226093
0.1824,-0.084661798
0.6421,0.10392168
0.6291,0.147395364
0.3115,0.093159709
0.1365,0.029730176
0.7546,0.286782891
0.7772,0.126451862
0.7165,0.04110357
0.3263,-0.052410448
0.608,0.016890919
0.7719,0.204804677
0.0675,-0.0148561
0.5732,0.195752905
0.3669,-0.02099701
0.7992,0.197314924
0.3075,0.162459444
0.5881,0.199259233
0.0412,-0.046365461
0.0076,0.000846702
0.4198,-0.059790894
0.2087,-0.137493476
0.2462,-0.084309888
0.0223,0.063985983
0.2738,0.070861188
0.0136,-0.067920257
0.201,-0.193873385
0.6465,0.143336932
0.9101,0.392265714
0.8139,0.161981142
0.9278,0.302069379
0.2199,0.009263456
0.7929,0.124875318
0.0364,0.160852503
0.5984,-0.039759499
0.9675,0.327642257
0.6917,0.081957515
0.2471,0.060358508
0.6302,0.136784395
0.2655,-0.018939271
0.4855,0.107061379
0.1191,-0.168570906
0.4107,-0.141713759
0.329,-0.262058145
0.0922,0.051532237
0.0793,0.081851471
0.0556,-0.053798806
0.8505,0.175161017
0.397,-0.030869246
0.0894,-0.106613678
0.3196,-0.095106906
0.1237,0.074277336
0.9125,0.338028084
0.1044,0.102243459
0.8657,0.524079529
0.5693,-0.157808562
0.2363,0.108944644
0.4996,0.042111933
0.5765,-0.168424864
0.4246,0.144128878
0.1482,-0.021192178
0.1981,-0.170309889
0.4406,0.016540091
0.1061,0.117375144
0.8562,0.020983284
0.0206,-0.025064668
0.9303,0.251152375
0.8414,0.237457285
0.4837,-0.039178821
0.8015,0.167051133
0.0123,0.05899687
0.7508,0.144282443
0.7802,0.114582071
0.9265,0.421354042
0.4325,0.007759346
0.1696,-0.116803013
0.1522,0.1059798
0.2122,0.114409523
0.3224,-0.162625106
0.1564,0.066466964
0.315,0.042090254
0.0469,0.043663083
0.9669,0.708387536
0.2887,-0.031884677
0.6422,-0.023575074
0.9063,0.452137102
0.1707,0.015209055
0.711,-0.094596504
0.2313,-0.10941044
0.8852,0.378852028
0.8652,0.238450109
0.5728,0.052480297
0.1074,0.076047262
0.9032,0.446010222
0.4108,-0.154421651
0.8908,0.435106269
0.6817,-0.002793177
0.756,0.207779497
0.7588,0.327307209
0.5532,-0.014801823
0.0474,0.07013625
0.6368,0.007631679
0.0102,-0.079380989
0.0367,0.035752417
0.9627,0.507955549
0.3703,-0.085347104
0.3472,0.013571232
0.9898,0.689211125
0.236,-0.063448756
0.4606,-0.186803911
0.0718,-0.194810692
0.1181,-0.025260465
0.5903,0.248654804
0.4587,-0.126744227
0.22,-0.045881337
0.3766,-0.005896165
0.6369,-0.092451659
0.7037,0.159824542
0.8366,0.421839116
0.4236,-0.251319198
0.3644,0.037096252
0.5258,-0.172638528
0.0698,-0.049708634
0.4197,-0.052388465
0.312,-0.156659966
0.5856,-0.011646067
0.9058,0.423477516
0.8357,0.349637015
0.0991,-0.121286737
0.9055,0.240501398
0.7833,0.224723895
0.6198,0.128545923
0.2652,0.019866364
0.9887,0.537350034
0.4165,-0.105629456
0.3476,-0.032110786
0.0641,0.011227762
0.4437,-0.079468869
0.582,-0.200793471
0.127,0.011524434
0.6477,0.081210786
0.8046,0.181250819
0.8396,0.299396176
0.8898,0.346311538
0.3585,0.04834848
0.6335,-0.045802571
0.0971,-0.047681628
0.1763,0.004496693
0.9255,0.35702223
0.1293,-0.172752932
0.2477,-0.221573974
0.4303,-0.217176949
0.0643,-0.069756898
0.5189,-0.12788302
0.7193,0.211612595
0.7987,0.330901631
0.4277,-0.075001906
0.4877,-0.084284885
0.6776,0.175450139
0.0676,-0.046578573
0.9386,0.279634136
0.9629,0.543651807
0.878,0.358222169
0.2012,-0.088862422
0.4222,-0.249781323
0.9024,0.710897771
0.4199,0.025594058
0.9519,0.5638146
0.9495,0.322773571
0.8178,0.253047017
0.5942,0.074018009
0.0846,-0.022316251
0.902,0.31517177
0.6668,0.160901779
0.371,0.146712212
0.8911,0.442741972
0.0503,0.118569283
0.7731,0.227218913
0.3368,-0.136435618
0.6034,0.243259294
0.0554,-0.061260685
0.7722,0.240022961
0.6849,-0.12176352
0.0542,0.052759515
0.3974,-0.11507017
0.5507,-0.033316158
0.3104,-0.04934868
0.1041,-0.010178564
0.7712,0.044677615
0.6748,0.107028183
0.5446,-0.141180551
0.3504,-0.088426746
0.7739,0.1077041
0.7298,0.176230715
0.0292,0.084823771
0.7913,0.348814869
0.3238,-0.013982244
0.4455,0.011068824
0.0632,0.087059935
0.2278,0.048219881
0.7743,0.38835672
0.9719,0.52927463
0.944,0.615898976
0.9785,0.575384599
0.6743,0.244785166
0.4119,-0.087511484
0.6285,0.07570306
0.022,0.061269591
0.5003,-0.108063277
0.4302,-0.017003533
0.9682,0.502751017
0.8996,0.445667165
0.6846,0.16832841
0.9941,0.665588988
0.2341,-0.007906485
0.1362,-0.018546387
0.2528,-0.013204319
0.5156,0.11578917
0.509,-0.113331644
0.1156,0.028227432
0.3702,-0.024034801
0.5749,0.054601745
0.0819,0.110113344
0.4368,-0.056940529
0.5056,-0.03679093
0.3828,-0.185368146
0.8155,0.053527352
0.0977,0.096252836
0.4746,0.05718158
0.3739,-0.078869176
0.78,0.090487744
0.7328,0.176700882
0.8611,0.376960717
0.4978,-0.084928014
0.6234,0.114356675
0.486,0.03390898
0.247,-0.18511909
0.3223,-0.036060292
0.7009,-0.017695667
0.27,-0.200329496
0.5289,-0.041152391
0.2904,0.08234153
0.1695,-0.032623123
0.2758,-0.06003797
0.9112,0.322125925
0.217,-0.035452983
0.075,-0.008782809
0.4631,-0.192763439
0.0769,0.026471681
0.0085,0.016236341
0.5913,0.108093298
0.8707,0.276313928
0.8307,0.246777978
0.2936,-0.107387873
0.7017,0.201961587
0.4668,-0.098576303
0.9096,0.56263557
0.8549,0.27232709
0.8626,0.265210864
0.7884,0.236764843
0.1792,0.058146994
0.7671,0.138318258
0.3936,-0.000385877
0.1536,0.064577358
0.5993,-0.024828107
0.3716,-0.014022027
0.6068,0.137725593
0.7346,0.164892074
0.6844,0.019242111
0.8389,0.306530956
0.2621,-0.07760185
0.3257,-0.094016893
0.2917,-0.145709953
0.915,0.314577633
0.5989,0.034088107
0.1877,-0.112869358
0.0042,0.09057336
0.8808,0.30810894
0.6765,0.099157257
0.0522,-0.055068152
0.6474,0.150151062
0.3056,-0.084152419
0.0914,0.165426388
0.9939,0.599916491
0.75,0.052410163
0.9548,0.672685599
0.7971,0.238704013
0.6396,0.050481835
0.0092,0.100803279
0.1275,-0.178005955
0.9757,0.542386223
0.7045,-0.060770333
0.7271,0.068610068
0.0236,0.172551053
0.7752,0.241630314
0.2907,0.015507476
0.8433,0.16417736
0.9746,0.445776973
0.0377,0.064349787
0.6556,0.082519325
0.3863,-0.065821555
0.9465,0.463037226
0.2083,-0.053743774
0.3803,-0.247699801
0.788,0.197009941
0.5692,-0.101148186
0.1316,-0.06858979
0.9305,0.30530748
0.715,0.183045924
0.3773,-0.106529818
0.4332,-0.132596787
0.3857,-0.07248862
0.7707,0.239448968
0.0685,0.035395133
0.4365,-0.034602422
0.012,0.006757945
0.4886,-0.05031604
0.166,0.097509956
0.7501,0.098885412
0.2768,-0.18877672
0.8028,0.273717482
0.3823,0.065935308
0.6861,-0.096630164
0.8276,0.147825529
0.1703,0.026782341
0.2255,-0.096706122
0.3271,0.042193749
0.4881,-0.135601202
0.1727,-0.076736044
0.2372,-0.109782971
0.797,0.277750945
0.3532,-0.006372399
0.2942,0.034947271
0.7292,0.156226552
0.627,-0.085543217
0.4686,-0.098397305
0.5682,0.070340433
0.3076,0.161669172
0.7954,0.335392573
0.5142,0.056918386
0.3063,-0.139866673
0.2901,-0.166120554
0.5349,-0.239028924
0.8791,0.338456311
0.001,0.110516764
0.2249,0.069238013
0.6669,0.193076659
0.5104,-0.126654808
0.569,0.046297794
0.1351,-0.262075391
0.4397,-0.059992551
0.6144,-0.023602894
0.5835,0.178123124
0.4089,0.023300048
0.1424,0.069012161
0.7,0.061466875
0.9069,0.384832952
0.6758,0.217967008
0.9014,0.491870488
0.2814,0.121923599
0.7131,0.181272096
0.1518,-0.045406182
0.0088,-0.012366167
0.5389,-0.138413458
0.1375,0.120143374
0.3629,-0.010729808
0.5151,-0.011046496
0.7438,0.237512246
0.9508,0.509234381
0.5906,-0.045809082
0.4775,-0.080806961
0.1083,-0.064500834
0.5278,0.004555005
0.8371,0.478356741
0.9353,0.683899795
0.6904,0.298536502
0.45,-0.222616127
0.506,-0.019702227
0.3,-0.08629599
0.0807,-0.004938722
0.1764,-0.062567482
0.374,-0.075068073
0.6004,-0.114735288
0.1179,0.121164638
0.5535,0.089600073
0.2448,0.026836377
0.9018,0.39340881
0.1596,0.001371018
0.4769,-0.020064075
0.148,-0.017696059
0.4741,-0.125998793
0.8933,0.536669267
0.6881,0.116261665
0.2647,0.117911604
0.5166,0.097581925
0.986,0.63191111
0.2113,0.060063114
0.5919,0.034397797
0.5103,-0.030695136
0.1906,0.03057667
0.4583,0.039958592
0.2245,-0.000521252
0.3685,-0.117616111
0.803,0.059663039
0.9423,0.549428018
0.2531,-0.102052312
0.9568,0.399865435
0.0344,0.005234135
0.7924,0.217039481
0.9796,0.660002476
0.9158,0.512763519
0.2852,-0.059578011
0.6142,-0.049701717
0.7423,0.151383604
0.5337,0.074460491
0.4801,-0.051477264
0.3951,-0.146665569
2.00E-04,-0.120238002
0.2159,-0.09059406
0.6823,0.15609398
0.4045,-0.162271382
0.0803,-0.044205352
0.2666,-0.196711229
0.5497,-0.015966653
0.2918,-0.042788234
0.7219,0.219515151
0.9729,0.431182339
0.7512,0.153587223
0.4698,-0.250501028
0.4762,-0.010117941
0.0445,-0.005991737
0.9674,0.680783533
0.8928,0.367844445
0.0368,0.063465751
0.3522,0.035179882
0.0135,0.12896555
0.4,-0.023529992
0.516,0.070843202
0.0608,-0.035104549
0.4142,-0.068072499
0.3144,0.074973859
0.4771,0.065063221
0.681,0.177990613
0.3562,0.044150819
0.2013,-0.07265665
0.0843,0.041964403
0.0284,-0.159775235
0.6028,0.112589618
0.5264,0.012725269
0.6663,0.006435288
0.2612,-0.009829013
0.3145,-0.0510218
0.5653,0.023655096
0.8332,0.251877386
0.9985,0.389520726
0.0864,0.080702113
0.3645,-0.081304525
0.6827,0.147544435
0.7587,0.187023377
0.0707,-0.014384005
0.0134,-0.136130634
0.6254,-0.168739537
0.0574,0.045978846
0.6117,0.093078984
0.2482,0.056260825
0.4128,0.066302655
0.0733,0.052079076
0.8697,0.344927531
0.926,0.645219396
0.0015,-0.052151098
0.6152,0.081760032
0.7665,0.037899085
0.069,0.002985038
0.1361,0.099101559
0.9875,0.605414767
0.6248,-0.117026329
0.1492,-0.103815231
0.1742,-0.132746411
0.7454,0.086903505
0.7573,0.11435513
0.9183,0.386114193
0.4218,-0.062080665
0.6282,-0.047112108
0.7149,0.109148105
0.7024,0.006259835
0.5356,0.094338052
0.7821,0.250343731
0.9861,0.494709822
0.02,0.063973878
0.1612,0.015655244
0.2133,-0.057859556
0.4601,-0.033762501
0.3603,-0.03672172
0.9182,0.342901167
0.4934,-0.029332647
0.9744,0.415327941
0.7005,-0.096019847
0.7498,0.24422773
0.9795,0.428548682
0.2799,0.071358254
0.3682,-0.076272269
0.3366,0.021658945
0.1086,-0.172992199
0.8645,0.36614041
0.5479,-0.163376793
0.4431,-0.271235532
0.9113,0.268027456
0.5795,0.074462447
0.0683,-0.079137892
0.7137,0.095517363
0.2982,-0.065171446
0.3696,0.017737599
0.0564,0.180003359
0.1366,-0.081293955
0.5806,-0.051551567
0.6932,0.108084197
0.3182,-0.087117238
0.8418,0.19985115
0.4594,0.026262436
0.2805,0.02084148
0.9023,0.448849814
0.7393,0.157723613
0.9922,0.558782112
0.2687,-0.025297306
0.7084,0.080740849
0.3184,0.002307114
0.7797,0.118668129
0.7148,0.241369596
0.9392,0.328633141
0.6327,0.060588196
0.7079,-0.021213781
0.2724,-0.052938113
0.3268,-0.173479826
0.0162,-0.000927514
0.9268,0.41954351
0.2072,-0.143701122
0.6962,0.171557486
0.7274,0.069646126
0.2753,0.003153262
0.0744,-0.01534248
0.4378,0.081767443
0.9003,0.499677554
0.7629,0.086934991
0.6196,0.115112144
0.2364,-0.126301677
0.3914,-0.253165437
0.1844,0.032360092
0.6032,-0.152357905
0.8746,0.159643012
0.9899,0.403153786
0.7778,0.194631474
0.0336,-0.005510603
0.581,-0.001118968
0.768,0.042549037
0.0382,0.140077303
0.8556,0.416405826
0.0252,-0.041611903
0.9659,0.414563901
0.8395,0.255633045
0.7865,0.07613924
0.5585,-0.101861683
0.9819,0.514183655
0.7333,0.059027097
0.8899,0.364476125
0.5844,0.064999414
0.4961,-0.068344983
0.8785,0.31736413
0.8196,0.212061006
0.9368,0.395615233
0.6084,0.031917993
0.5778,0.088876489
0.5901,-0.015899212
0.2968,0.083878704
0.9545,0.409048711
0.3322,0.003237597
0.4025,-0.104907034
0.8726,0.513352843
0.2547,-0.107668907
0.5647,-0.136095815
0.7032,0.096162405
0.8978,0.378326228
0.0451,0.051560064
0.5229,0.092658842
0.2681,0.039131169
0.7185,0.105823989
0.6905,-0.037066415
0.5123,-0.128430388
0.1397,-0.078794012
0.2828,0.045566442
0.2584,0.027995999
0.2157,0.030189714
0.307,-0.096006402
0.0655,0.124805171
0.1519,0.021012364
0.611,0.100749361
0.5004,-0.088810914
0.4443,0.025769151
0.9986,0.755742584
0.9711,0.564701523
0.6709,0.129895211
0.5143,0.139971842
0.6438,0.037090769
0.2948,-0.083414845
0.333,-0.010750813
0.8765,0.277365971
0.7385,0.197818442
0.7881,0.146998495
0.0046,0.129666426
0.848,0.330679317
0.2036,-0.045879736
0.8235,0.306275138
0.4343,-0.121161253
0.9186,0.229322152
0.0203,-0.037761109
0.1211,0.063506511
0.5451,0.117759526
0.3518,-0.04206662
0.7405,0.127124497
0.3848,-0.119111249
0.7766,0.109435904
0.9933,0.469176116
0.9661,0.397231741
0.6272,0.097468991
0.2632,-0.158725942
0.5933,-0.003112976
0.0609,-0.004783916
0.6313,-0.086418255
0.3671,-0.005958348
0.7922,0.237418399
0.9436,0.471462834
0.5458,-0.085040157
0.9097,0.284616285
0.5556,0.057343184
0.415,-0.091819792
0.8043,0.227467217
0.6563,0.114848916
0.4823,-0.083553898
0.0834,0.133308915
0.3065,-0.030864424
0.8857,0.452221086
0.2106,-0.170542888
0.0537,-0.059842168
0.2885,-0.155730656
0.4149,-0.014747925
0.5541,-0.13112621
0.5642,-0.03238023
0.1273,-0.166349706
0.5955,-0.120960829
0.9297,0.312433885
0.6053,0.054086886
0.4788,-0.029663841
0.8674,0.291410147
0.139,0.195344469
0.227,0.060540721
0.3507,-0.216162406
0.0408,0.142420061
0.4321,-0.087783195
0.154,0.048077915
0.0907,-0.051449183
0.2175,0.077735974
0.804,0.163719752
5.00E-04,-0.083194893
0.7307,0.228725416
0.1241,-0.033843872
0.6725,0.227810767
0.3418,-0.056760855
0.7474,0.254063466
0.6083,0.029257344
0.3315,0.098747987
0.5452,-0.166567584
0.4131,-0.292699356
0.4664,0.034242478
0.1947,-0.029828209
0.4799,0.022983796
0.1708,-0.053448184
0.1833,0.018428577
0.8952,0.39315694
0.879,0.364057895
0.4657,-0.005287623
0.4843,-0.209004265
0.3761,-0.187157077
0.2374,0.030561955
0.8098,0.314743891
0.1849,0.021574588
0.0526,-0.06010981
0.105,-0.157905719
0.3332,0.039622711
0.9556,0.659800517
0.7893,0.255055058
0.2576,-0.006415939
0.4046,0.099029106
0.7347,0.141549412
0.4464,0.08005093
0.3654,-0.205087885
0.3289,-0.078463468
0.0876,-0.07497445
0.4429,-0.083803097
0.8229,0.20157066
0.3578,-0.087284035
0.0291,0.132787168
0.6882,0.078222682
0.6415,-0.097796946
0.7763,0.170162214
0.6574,0.018826365
0.0172,0.025455806
0.3581,-0.193766247
0.4966,-0.138476764
0.2649,-0.079225551
0.9626,0.675942729
0.1016,-0.007733281
0.9499,0.520254697
0.0626,-0.007033506
0.0704,-0.147234839
0.5777,0.032388226
0.0756,-0.136701819
0.0966,-0.138567026
0.283,-0.000572852
0.1078,0.047717807
0.8094,0.232337214
0.5921,-0.011365429
0.9997,0.649699097
0.8359,0.078117606
0.1889,0.011999273
0.8975,0.355286433
0.4064,-0.120404292
0.8386,0.223241033
0.047,0.002163229
0.6214,0.054282226
0.7622,0.137134947
0.6888,0.129906044
0.2089,-0.077535049
0.8814,0.468639599
0.4593,-0.040496484
0.9093,0.592198306
0.037,0.138021279
0.4403,-0.047272704
0.8531,0.252470536
0.7132,0.140120853
0.1161,0.178917413
0.8299,0.206870318
0.6969,0.019137669
0.7308,0.133034048
0.4551,-0.068657738
0.631,-0.041239561
0.1593,0.037969387
0.496,-0.053208634
0.9599,0.518402643
0.6345,0.169867632
0.1396,0.074395639
0.9823,0.521519372
0.2466,0.182107897
0.2382,0.010249147
0.7372,0.192524432
0.3096,0.041095984
0.8232,0.322311173
0.3236,-0.209524174
0.9735,0.664221315
0.1349,0.014303447
0.6063,0.000592531
0.5869,-0.045419962
0.9461,0.540420332
0.6496,0.160730777
0.978,0.641201784
0.8449,0.272346757
0.888,0.350800425
0.2121,0.090414376
0.4359,-0.150286981
0.4845,-0.142277819
0.7543,0.178669999
0.6205,-0.06003479
0.9814,0.617531181
0.1648,0.056054905
0.3321,0.003098331
0.2549,-0.126588723
0.1259,-0.022277564
0.9124,0.35520813
0.1063,0.120274386
0.6599,0.126609736
0.928,0.282414579
0.6296,0.159275156
0.0848,0.041578795
0.3308,-0.212203108
0.635,-0.015991183
0.4329,-0.016437772
0.4681,-0.137710227
0.8641,0.370289969
0.4708,-0.072199624
0.3449,-0.060533876
0.9811,0.582866643
0.3523,0.149350828
0.3473,-0.064243607
0.821,0.203913451
0.6682,0.106037816
0.4449,-0.065830799
0.3048,-0.089398747
0.4243,0.094878436
0.126,0.097159144
0.8573,0.296450428
0.4093,-0.079167874
0.8961,0.118374934
0.3496,-0.09560531
0.3441,-0.09680104
0.1828,0.088765317
0.258,-0.052889434
0.7986,0.149760033
0.4497,0.253975165
0.9712,0.532222415
0.2427,-0.231795317
0.5632,0.146702373
0.226,-0.177896432
0.6309,-0.206570201
0.8416,0.315339703
0.5752,-0.1382175
0.0816,0.128213393
0.0755,-0.123198434
0.2274,-0.073195005
0.9856,0.740012449
0.0895,-0.198948403
0.0324,0.00654312
0.8441,0.220992689
0.9381,0.521728629
0.0502,-0.001625883
0.7837,0.19794072
0.943,0.331902
0.7846,0.397413305
0.6448,-0.072905897
0.3136,0.113729301
0.707,0.131438431
0.2411,0.086715365
0.0029,0.060532871
0.0688,-0.10634412
0.4539,-0.153698398
0.0589,-0.108976112
0.5279,-0.128518806
0.9425,0.607075683
0.941,0.401965187
0.6796,0.144955308
0.1712,-0.135854084
0.9294,0.728074102
0.6901,0.112051375
0.7691,-0.053316827
0.7583,0.123658912
0.3661,-0.116602049
0.25,0.031077217
0.4057,-0.10110175
0.5723,0.036881084
0.7774,0.189867906
0.9708,0.241141382
0.8175,0.169801847
0.0761,0.00773103
0.1794,0.061943514
0.4923,-0.161409091
0.1644,-0.15299971
0.7256,0.044064386
0.693,0.149234851
0.4619,-0.114053485
0.9187,0.362618851
0.7059,0.051759628
0.4079,-0.200759256
0.5301,-0.115686588
0.4927,0.073944665
0.8589,0.204343255
0.4971,0.005022725
0.0104,0.07325224
0.3864,-0.001782448
0.3725,-0.236275059
0.8542,0.444993226
0.5877,-0.107484859
0.5455,0.018051489
0.4726,-0.024984046
0.7927,0.175321404
0.3149,-0.016039247
0.4421,-0.060003569
0.9005,0.432641963
0.9906,0.563832198
0.99,0.355279465
0.8841,0.442271875
0.8453,0.222606116
0.9119,0.481951743
0.8891,0.367390973
0.7262,0.10706283
0.4913,0.052726622
0.0945,-0.156455953
0.9424,0.464445837
0.8818,0.485555691
0.0074,-0.085531959
0.3118,-0.127284088
0.6821,-0.015884845
0.5817,0.045874888
0.2079,0.01708011
0.6443,0.027212105
0.8306,0.349865378
0.158,0.043070836
0.1584,-0.116398098
0.9192,0.36917653
0.0776,-0.196911568
0.4417,0.013544629
0.3165,-0.282259986
0.8648,0.400586594
0.7354,0.270196401
0.0885,-0.014809081
0.3435,0.022281919
0.9164,0.44155889
0.6578,0.156310496
0.6915,0.073457493
0.0151,0.023091207
0.4718,0.092536539
0.7304,0.026362074
0.0752,-0.01288333
0.7447,0.354951619
0.2459,-0.04944419
0.5367,0.053880304
0.7002,0.096357305
0.4488,-0.131812112
0.464,-0.058687793
0.7369,0.255183329
0.5331,-0.126993338
0.5509,-0.132091187
0.5992,-0.10073249
0.5936,0.046667362
0.1643,-0.078160899
0.5051,0.057543168
0.1236,-0.021014258
0.379,-0.141535884
0.729,0.11534219
0.8555,0.333555812
0.6442,0.167919862
0.6328,0.026428562
0.9227,0.351577148
0.2349,0.037349009
0.6701,-0.075560658
0.8699,0.286935977
0.6925,0.18981176
0.1677,-0.107237985
0.1932,-0.002963955
0.0455,0.149345039
0.9279,0.350295499
0.28,0.005019646
0.1433,-0.074894244
0.7661,0.199821885
0.4401,0.061995205
0.4685,0.142207835
0.8198,0.167317506
0.0317,-0.014908016
0.6159,-0.093199489
0.3938,-0.232800071
0.1057,-0.026531286
0.1173,-0.166322705
0.6938,0.13198598
0.4416,0.10879734
0.6506,-0.006630303
0.1559,-0.056655973
0.8448,0.252384268
0.1432,-0.168084763
0.9329,0.628096624
0.7914,0.138447973
0.1911,-0.204038249
0.3028,-0.103688912
0.6788,0.036343645
0.5345,-0.096631903
0.5595,-0.105004269
0.7363,0.190849662
0.5982,0.188962165
0.9873,0.733941988
0.2209,-0.143341702
0.6189,-0.150798275
0.587,0.023053766
0.3648,-0.009787165
0.2925,-0.024146441
0.3185,-0.059060807
0.5167,-0.109938457
0.6497,-0.015691089
0.9406,0.607432633
0.4281,-0.045133385
0.8702,0.301809989
0.7111,0.078558077
0.3758,-0.010766212
0.3107,-0.118888604
0.8662,0.37098725
0.774,0.255182922
0.3033,0.015526544
0.7811,0.290737437
0.9994,0.654438189
0.3861,-0.003881573
0.2161,-0.022940972
0.0279,-0.032377341
0.5609,0.189572052
0.7911,0.307927821
0.5308,-0.039588904
0.7419,0.169318841
0.6636,-0.023525167
0.698,0.1587118
0.9488,0.564999441
0.7042,0.093491992
0.6654,0.029579462
0.6661,0.205353738
0.8723,0.349246528
0.495,-0.056113488
0.3617,-0.179497412
0.9962,0.477383766
0.2581,-0.212835128
0.6039,-0.057518289
0.858,0.448545617
0.6239,0.067745865
0.3771,0.141448485
0.8153,0.431958924
0.2986,-0.124934703
0.7579,0.193153242
